,발생유형,발생원인,기상특보,선종,톤수,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
,0,정비불량,양호,모터보트,1.2,0.7,315,1.4,1008.5,76,28.4,29.1,0.3,0,0,2.3,225
,0,정비불량,양호,모터보트,2.8,7.3,248,8.6,1007.2,94,28.1,28,1.6,0.9,0.6,7.1,197
,0,정비불량,양호,어선,3,7.1,242,8.5,1008.2,88,29.8,28.2,1.3,0.6,0.4,3.4,245
,0,정비불량,양호,어선,3.59,4.5,38,5.3,1007.2,94,28.5,27.5,0.6,0.4,0.3,4.3,75
,0,관리소홀,양호,모터보트,3.57,6.7,69,8.3,1002.8,92,28.7,27.9,1.4,0.9,0.6,4.9,225
,0,정비불량,양호,어선,7.93,3.3,14,3.9,1003.6,91,27.8,26.9,0.8,0.5,0.3,4.3,232
,0,정비불량,저시정,낚시어선,9.77,5.9,5,6.9,1003.4,84,29.2,28.6,0.4,0.3,0.2,3,248
,0,정비불량,양호,어선,1.08,9.7,57,12.9,999.1,78,29,27.5,4,2.8,2,8,197
,0,정비불량,양호,모터보트,1.2,4.5,353,5.6,1002.4,82,27.5,26.3,2.3,1.5,1.1,6.4,315
,0,정비불량,양호,낚시어선,9.77,2.4,65,3,1004.4,92,23.5,21,0.3,0.2,0.1,2.8,191
,0,정비불량,양호,고무보트,0,6.3,32,7.7,1006.3,83,28.6,28.6,0.9,0.5,0.4,2.7,341
,0,정비불량,양호,어선,4.47,7.6,35,9.6,1005.1,81,29.4,29.5,1,0.7,0.5,3.8,144
,0,정비불량,양호,낚시어선,9.77,3.5,69,4.9,1006.3,97,27.9,28.2,0.8,0.5,0.3,3.4,254
,0,정비불량,양호,어선,9.77,4.4,98,5.4,1005.8,97,27.6,28.4,0.6,0.4,0.3,8,4
,0,정비불량,양호,어선,43,0.1,30,0.8,1006.9,91,27.3,28.3,0.4,0.2,0.2,4.6,109
,0,정비불량,양호,어선,1.11,3.5,251,4.4,1006.2,97,27.4,28,0.8,0.5,0.4,2.9,244
,0,정비불량,양호,어선,1.11,3.5,251,4.4,1006.2,97,27.4,28,0.8,0.5,0.4,2.9,244
,0,정비불량,양호,어선,4.98,1,230,1.4,1008,81,27.1,25.1,0.2,0,0,2.2,349
,0,정비불량,양호,기타,99,0.8,134,1.8,1008.3,98,23.6,20.8,0.7,0.4,0.3,4.9,52
,0,정비불량,저시정,낚시어선,9.77,1.6,157,2.3,1007.6,97,21,20.5,0.6,0.4,0.3,5.3,50
,0,정비불량,양호,어선,4.99,3.3,215,4.4,1007.6,86,28.2,28.7,1.5,0.8,0.6,6.4,81
,0,정비불량,양호,어선,4.97,3.3,237,4.2,1006.8,81,27.1,26,0.3,0.1,0.1,2.9,28
,0,정비불량,양호,어선,0.95,5.1,207,6.2,1006.6,94,29.3,27.6,1.3,0.7,0.5,3.6,20
,0,정비불량,양호,어선,2.86,4.6,189,6.2,1007.6,79,26.8,25.9,0.3,0.2,0.1,2.7,328
,0,정비불량,양호,요트,1.9,4.2,267,5.1,1008.2,98,27.2,28.3,1.2,0.7,0.5,5.8,196
,0,정비불량,양호,요트,14,3.7,188,4.6,1007.8,90,27.7,28.3,2,1.3,0.9,8,37
,0,재질불량,양호,어선,24,3.3,247,4.2,1008.2,92,28.4,29.1,1,0.6,0.4,5.8,224
,0,정비불량,양호,어선,4.99,1.9,219,2.6,1009.4,98,27.6,28.2,0.9,0.6,0.4,6.4,17
,0,정비불량,양호,어선,69,0.9,102,1.3,1008.2,88,28.5,28.3,1.2,0.7,0.5,6.4,255
,0,정비불량,양호,모터보트,0.66,2.7,106,3.7,1009.4,95,28.1,27.1,2.5,1.6,1.1,10.7,358
,0,정비불량,양호,모터보트,3.1,6.9,223,8.8,1008.7,95,25.3,23.6,0.6,0.4,0.3,4.6,358
,0,운항부주의,양호,어선,4.93,7.1,241,8.4,1008.4,93,25.7,23.3,1.1,0.5,0.4,3,34
,0,정비불량,양호,모터보트,0.5,3.8,66,4.9,1009.8,89,27.9,26.8,2.7,1.4,1,10.7,257
,0,정비불량,양호,어선,4.96,3.5,76,4.3,1008.4,95,28.5,28.8,0.9,0.5,0.4,5.3,333
,0,정비불량,양호,모터보트,1,2.6,49,3.3,1011.5,97,26.7,25.9,0.8,0.5,0.4,8,243
,0,정비불량,양호,어선,2.7,1.4,170,1.9,1008.3,96,26.7,26.7,0.7,0.4,0.3,8,63
,0,정비불량,양호,모터보트,0.4,2.3,35,2.8,1009.5,93,26.6,26.8,0.8,0.4,0.3,8,61
,0,정비불량,양호,모터보트,1.69,3.8,201,4.6,1008.9,92,25.5,23.7,0.3,0.2,0.1,5.3,238
,0,정비불량,양호,어선,7.31,4,3,5.3,1008.8,75,25.8,23.8,0.5,0.2,0.2,2.4,181
,0,정비불량,양호,어선,9.77,2,308,2.5,1011.2,84,26.9,28.4,0.9,0.5,0.4,7.1,141
,0,정비불량,양호,고무보트,0.4,4.4,213,5.1,1011.4,90,26.7,25,0.3,0.2,0.2,3,63
,0,정비불량,양호,예부선,43,5.7,221,6.9,1010.4,92,25.6,23.9,0.6,0.3,0.2,2.6,356
,0,정비불량,양호,모터보트,1,4.3,235,5,1011.5,99,25.8,25.5,0.6,0.4,0.3,7.1,95
,0,정비불량,양호,모터보트,1,4.1,202,5,1011.9,94,26.2,24.9,0.6,0.4,0.3,5.8,222
,0,정비불량,양호,어선,4.98,3,237,3.8,1012.6,98,25.2,25.5,0.6,0.4,0.3,4.3,316
,0,정비불량,양호,예부선,107,3.8,225,5.7,1011,97,23.4,22.4,0.8,0.4,0.3,5.8,239
,0,정비불량,양호,모터보트,2.87,6.5,215,7.9,1010.9,94,25,23.3,0.8,0.5,0.3,2,337
,0,정비불량,양호,어선,1.19,2.8,254,3.3,1010.4,83,26.5,23.9,0.3,0.2,0.2,3.4,10
,0,정비불량,양호,어선,3.5,2.3,277,3,1011.8,78,23.5,21.8,0.3,0.2,0.1,9.1,345
,0,정비불량,양호,어선,3.27,0.8,114,1.6,1013.7,96,25.2,23.8,2,1.2,0.9,9.1,256
,0,정비불량,양호,고무보트,1.5,6.7,217,8.1,1012,94,26,23.5,1.3,0.7,0.5,10.7,5
,0,정비불량,양호,어선,6.67,4.1,75,5.9,1013.9,98,24.9,23,2.9,1.6,1.2,9.1,288
,0,정비불량,양호,모터보트,1.5,2.6,184,3.2,1014.2,91,26,25.5,0.7,0.5,0.4,5.3,230
,0,정비불량,양호,어선,39,1.1,6,1.5,1016.5,96,23.8,22.1,0.5,0.3,0.2,6.4,292
,0,관리소홀,양호,어선,38,2.1,118,2.5,1016.7,96,23,22,0.6,0.3,0.2,6.4,188
,0,정비불량,양호,어선,9.77,4.3,55,5.5,1018.4,89,19.8,21,1.2,0.8,0.6,6.4,256
,0,정비불량,양호,유조선,966,10.2,87,12.3,1015.9,92,21.2,20.8,2.1,1.4,1,4.9,212
,0,정비불량,양호,유조선,62254,8,66,10.3,1014.5,98,20.3,20.7,2.7,1.5,1,4.9,214
,0,정비불량,양호,어선,12,2.9,26,3.8,1017.8,83,19.1,20.7,2,1.2,0.8,5.8,214
,0,정비불량,양호,어선,6.67,7.8,331,10.3,1016.8,89,19.4,20.8,2,1.5,1,6.4,166
,0,정비불량,양호,어선,9.77,7.1,75,9,1012.8,92,21.8,23.3,3.4,2.1,1.5,7.1,349
,0,정비불량,양호,모터보트,0.7,12.4,80,14.8,1013.4,96,19.5,21,2.9,1.9,1.3,4.9,230
,0,정비불량,저시정,어선,69,6.3,344,8,1015.2,89,17.5,20.7,2.5,1.6,1.1,8,189
,0,정비불량,양호,요트,8.06,1.2,109,1.8,1011,87,21.5,21.7,1,0.6,0.5,6.4,272
,0,정비불량,양호,어선,2.03,6.1,55,7,1007.4,80,20.6,17.5,0.6,0.4,0.2,3.6,179
,0,정비불량,저시정,낚시어선,6.67,3.4,76,4.3,1005.3,94,22.8,23.5,0.7,0.4,0.3,8,317
,0,정비불량,양호,모터보트,2,1.8,212,2.2,999.6,95,24.2,24.2,1,0.5,0.4,8,162
,0,정비불량,양호,모터보트,0,2.3,255,3.1,998.6,93,20.3,17.9,0.5,0.3,0.2,4,66
,0,정비불량,양호,어선,2.99,3.8,208,5.3,998.5,98,22,21.3,2.5,1.7,1.2,8,196
,0,정비불량,양호,어선,4.89,3.9,153,5.2,1005.7,96,18.1,17.5,0.8,0.5,0.3,4.3,329
,0,정비불량,양호,어선,79,6.1,127,8.1,1009,96,21.1,22.3,1.2,0.6,0.4,6.4,90
,0,정비불량,양호,모터보트,2.35,4.1,156,4.8,1011.7,93,24.2,22.6,1.2,0.8,0.6,5.8,224
,0,정비불량,양호,어선,3.19,6.8,182,8.3,1012.2,94,19.8,17.4,1.2,0.7,0.5,2.5,2
,0,정비불량,저시정,유조선,268,4.6,203,5.7,1012.8,99,23.8,22.3,1,0.7,0.5,6.4,17
,0,정비불량,양호,어선,5.12,7.4,224,8.9,1011.6,95,20.2,18.2,0.6,0.4,0.3,4.3,352
,0,정비불량,양호,어선,9.77,4,129,5,1006.4,87,21.9,20.8,0.1,0.1,0,2.2,35
,0,정비불량,양호,어선,89,4,156,4.8,1009.8,97,21.5,20.3,2,1.3,0.9,5.8,274
,0,정비불량,양호,모터보트,1.3,2.6,175,3.6,1005.6,89,23.3,23.2,2.4,1.3,0.9,6.4,49
,0,정비불량,양호,어선,9.77,4.4,196,5.5,1005.4,91,23,23.1,2,1.2,0.9,6.4,327
,0,정비불량,황천4급,어선,4.51,8.5,181,11.6,1002.6,100,23.7,22.8,3.3,1.6,1.1,6.4,353
,0,정비불량,양호,어선,7.31,4.3,133,5.9,1011.4,92,24,24,1.2,0.6,0.4,5.8,21
,0,정비불량,양호,낚시어선,9.77,5,230,5.8,1007.6,87,22.6,21.2,0.7,0.5,0.3,4,244
,0,정비불량,양호,모터보트,1.22,3.5,284,5.3,1010.6,88,21.2,20.5,1,0.7,0.5,4,218
,0,정비불량,양호,어선,29,5,233,6.3,1002.7,84,21,19.7,1.5,0.9,0.6,4.9,133
,0,정비불량,양호,어선,7.93,6.7,284,8,1008.3,90,21.1,20.7,1.5,0.8,0.6,3.6,228
,0,정비불량,양호,모터보트,1.5,1.2,271,1.8,1008.6,69,24.2,23.2,1.5,0.7,0.5,7.1,228
,0,정비불량,양호,어선,4.98,1.6,176,2.3,1008.4,68,23.6,23.9,0.4,0.3,0.2,7.1,26
,0,정비불량,양호,어선,59,4.7,173,5.7,1005.3,81,25.1,22.2,1,0.5,0.4,9.1,50
,0,정비불량,양호,낚시어선,4.97,2.5,219,3.4,1006.1,88,22.9,22.1,2.2,1.4,1,9.1,232
,0,정비불량,양호,어선,9.77,1.9,211,2.3,1005.2,75,20.5,21,1,0.6,0.5,5.8,182
,0,정비불량,양호,어선,29,6.7,221,8.3,1002.6,92,20.2,19.5,0.9,0.5,0.4,2.6,359
,0,정비불량,양호,어선,7.97,2.9,91,3.5,1004.1,85,20.5,21.5,0.4,0.3,0.2,6.4,124
,0,정비불량,양호,어선,7.93,1.3,140,1.9,1005.3,98,20.2,20.2,0.8,0.5,0.3,7.1,211
,0,정비불량,양호,어선,9.77,1,178,1.7,1007.5,86,21.8,22.5,1.5,0.8,0.6,8,253
,0,정비불량,양호,어선,1.99,0.8,51,1.2,1007.9,87,18.8,19.4,0.4,0.2,0.1,4,292
,0,정비불량,양호,모터보트,1,6,200,7.6,1009.8,86,19.6,20.2,1.4,0.8,0.6,7.1,206
,0,정비불량,양호,어선,42,2.9,75,3.8,1010.2,90,21.1,20.3,2,1.2,0.8,7.1,221
,0,정비불량,양호,낚시어선,7.31,11.5,65,14.5,1011.8,78,18.8,20,2.9,1.8,1.3,6.4,231
,0,정비불량,양호,어선,29,7.6,72,9.3,1009.4,79,20.8,20.3,2.4,1.7,1.2,9.1,327
,0,정비불량,양호,어선,9.77,6.4,120,8.1,1012,73,17.7,18.6,2.6,1.6,1.1,9.1,357
,0,정비불량,양호,어선,9.77,7.1,113,9,1010.5,84,18.7,20,2.3,1.5,1,9.1,207
,0,정비불량,양호,어선,2.02,10.1,116,12.6,1006.8,83,20.6,19.2,1.7,1.2,0.8,3.8,193
,0,정비불량,양호,어선,7.93,7.7,79,9.2,1008.3,80,20.2,20.3,1.4,0.9,0.6,3.2,236
,0,정비불량,양호,낚시어선,9.77,2.4,86,3.5,1009.6,80,19.6,21.2,0.9,0.6,0.4,9.1,274
,0,정비불량,양호,어선,2.97,4.1,112,5.3,1003.5,83,19.4,20.3,1,0.6,0.5,6.4,350
,0,정비불량,양호,어선,7.93,0.3,255,1.3,1004,78,22.7,22.8,1.9,1,0.7,4.9,169
,0,정비불량,양호,어선,4.76,6.6,328,8.9,1004.6,76,18.1,19.6,1.9,1.1,0.8,5.8,193
,0,재질불량,황천5급,어선,43,7.7,36,9.8,1004,59,18.2,20,2.1,1.3,1,5.8,222
,0,정비불량,양호,관공선,1,4.4,357,5.4,1003.4,79,19.1,19.9,0.2,0,0,2.3,6
,0,정비불량,양호,유조선,222,7.8,33,9.8,1001.3,92,18.6,19.5,3.2,1.8,1.3,7.1,282
,0,정비불량,양호,어선,68,7.4,56,9.9,1003.9,77,17.2,18.8,2.3,1.5,1.1,5.8,356
,0,정비불량,양호,요트,2.06,11.9,78,14.9,1003.5,85,19.1,18.7,3.5,2.4,1.7,7.1,247
,0,정비불량,양호,모터보트,1.08,2,332,2.9,1007.2,89,18,20.9,0.4,0.3,0.2,3.2,239
,0,정비불량,양호,어선,1.13,0.8,322,1.8,1005.7,84,19,18.9,0.2,0.1,0.1,2.6,76
,0,정비불량,양호,모터보트,0.4,10.4,66,13,1007,95,20.1,20.1,1.8,1.1,0.8,4,239
,0,정비불량,양호,어선,4.99,1.2,167,1.8,1011.9,83,22,22.3,0.9,0.5,0.4,4.6,197
,0,정비불량,양호,모터보트,3,2.4,284,3.7,1012.5,98,19.7,19.7,0.7,0.4,0.3,6.4,141
,0,정비불량,양호,어선,1.51,3.3,166,3.8,1012.1,94,17.2,17.1,0.5,0.3,0.2,3,317
,0,정비불량,양호,어선,1.05,4.1,164,4.9,1012.5,95,19.5,17.8,0.6,0.3,0.2,2.6,355
,0,정비불량,양호,낚시어선,7.31,0.6,48,1.3,1013.8,87,19.6,19.6,0.8,0.4,0.3,3.8,285
,0,정비불량,양호,어선,9.77,3.4,318,4.3,1012.3,93,20,21.4,1.4,0.8,0.6,5.8,35
,0,정비불량,양호,어선,63,4.9,207,6.3,1013,98,21,21.1,0.4,0.2,0.2,5.3,231
,0,정비불량,양호,어선,9.77,2.3,129,3.4,1014.4,73,23.1,22.3,0.4,0.3,0.2,7.1,344
,0,정비불량,양호,어선,39,3.3,151,4.2,1013.8,89,18.1,17.5,0.4,0.2,0.2,3.2,310
,0,운항부주의,양호,모터보트,0.5,1.4,143,1.6,1016.5,85,16.4,16.8,0.3,0.2,0.1,3.8,261
,0,정비불량,양호,어선,3.43,5.8,331,7.6,1010.3,83,16.2,17.2,1.1,0.7,0.5,4,279
,0,정비불량,양호,어선,2.49,4.5,354,5.5,1009.9,90,16.4,17,0.9,0.5,0.3,8,188
,0,정비불량,양호,어선,4.93,4.1,281,5.1,1010.7,96,19.6,18,0.5,0.2,0.2,4.9,29
,0,정비불량,양호,어선,48,5,144,6,1008.2,91,17,17.4,0.6,0.3,0.2,4.3,160
,0,관리소홀,양호,어선,0.77,3.6,33,5,1010.7,93,19.1,18.8,0.5,0.3,0.2,4.3,354
,0,정비불량,저시정,어선,7.93,1.8,152,2.3,1012.8,97,14.5,12.3,0.4,0.2,0.1,4.3,180
,0,정비불량,양호,어선,4.89,1.4,173,2.2,1012.4,87,16.4,17.7,0.7,0.4,0.3,8,315
,0,정비불량,양호,어선,77,2.4,154,3.9,1012.2,84,16.2,18,0.7,0.4,0.3,8,176
,0,정비불량,양호,어선,9.77,1.2,91,2.4,1011.2,84,15.5,18,0.7,0.4,0.3,4.9,277
,0,정비불량,양호,어선,1.68,3,10,3.8,1009.7,87,17.5,17.7,0.4,0.1,0.1,2.1,259
,0,정비불량,양호,어선,9.77,2,79,2.4,1008.7,95,18.2,18.1,1,0.6,0.4,7.1,75
,0,정비불량,양호,어선,49,0.8,187,1.4,1009,93,16.8,16.4,0.7,0.5,0.3,7.1,292
,0,정비불량,양호,어선,6.26,0.1,172,1.8,1012,84,17.1,17.6,0.2,0.1,0.1,3.4,182
,0,정비불량,양호,어선,4.99,5.3,37,6.8,1010.5,88,16.5,17.9,0.9,0.5,0.4,4.6,200
,0,정비불량,양호,어선,29,2.2,6,3.8,1009.5,88,15.1,16.8,1.1,0.7,0.5,4.9,318
,0,정비불량,양호,어선,1.43,1.9,62,3.2,1008.3,62,20,17.4,0.2,0.1,0.1,2.8,299
,0,정비불량,양호,고무보트,0,2.9,25,4.1,1010.4,91,13.3,11.8,0.4,0.2,0.2,4.3,221
,0,정비불량,양호,어선,29,5.6,239,7.2,1006.8,78,21.5,19.4,0.9,0.6,0.4,3.2,359
,0,정비불량,양호,모터보트,1.03,1,271,2,1009,74,16.4,16.8,0.5,0.2,0.2,3.8,79
,0,정비불량,양호,낚시어선,3.26,3.6,159,4.6,1009.8,79,14.2,13.2,0.8,0.5,0.4,4.9,298
,0,정비불량,양호,모터보트,3,1.8,31,2.7,1009.7,89,18.8,18.4,0.5,0.4,0.3,4.3,137
,0,정비불량,양호,낚시어선,9.77,2,298,2.7,1008.5,82,18,17.5,0.5,0.3,0.2,4.3,33
,0,정비불량,양호,어선,2.34,2.3,262,3.3,1010.9,53,20.4,18.6,0.3,0.1,0.1,3.4,71
,0,정비불량,양호,어선,20,4.6,199,5.5,1008.1,89,14.4,15,0.7,0.5,0.4,4.9,347
,0,정비불량,양호,어선,4.18,5.9,51,7.4,1015.3,98,15.5,15.7,1.5,0.9,0.7,4.9,237
,0,정비불량,풍랑주의보,어선,1.2,15.1,70,19.6,1015.7,74,16.2,16,4.6,3.3,2.3,7.1,218
,0,정비불량,황천5급,어선,67,6.5,45,8.2,1020.6,73,14.4,14.3,2.3,1.6,1.1,9.1,23
,0,정비불량,황천5급,어선,29,5,3,6.1,1020.1,76,13,15.6,3.1,1.4,1,9.1,93
,0,정비불량,양호,모터보트,0.5,3.6,51,4.1,1015.2,89,12.9,12.7,0.8,0.4,0.3,3.6,195
,0,정비불량,양호,낚시어선,7.93,6.8,58,8.4,1012,82,12.2,12.1,1.1,0.7,0.5,4.3,129
,0,정비불량,저시정,어선,4.61,2.7,222,3.9,1003.7,95,16.5,16.1,0.7,0.2,0.1,2.3,253
,0,정비불량,양호,어선,2.8,9.2,236,11.5,1007.5,94,18,16.2,1.6,1,0.7,4.3,359
,0,정비불량,저시정,예부선,43,2,203,3.4,1012.4,97,10.5,11.6,0.5,0.3,0.2,5.8,144
,0,정비불량,양호,어선,9.77,5.6,202,8.1,1004,91,14.9,13.7,1.8,1.1,0.8,5.8,223
,0,정비불량,저시정,어선,4.99,2.6,247,3.2,1015.3,96,17.2,15.1,0.8,0.4,0.3,3.6,159
,0,정비불량,양호,어선,9.77,3.3,94,4.2,1017.7,89,17,15.6,0.6,0.4,0.3,3.6,154
,0,정비불량,양호,낚시어선,4.99,2.9,115,3.4,1020.2,88,15.3,15.2,0.7,0.3,0.2,4,52
,0,정비불량,양호,어선,2.72,3.8,123,4.8,1020.3,92,14.8,15.1,0.6,0.3,0.2,7.1,250
,0,정비불량,양호,어선,79,0,326,0.7,1022,79,15.7,15.5,1.1,0.6,0.4,2.9,185
,0,정비불량,양호,어선,6.67,5,212,6.1,1025,91,10.7,9.6,0.5,0.3,0.2,3,34
,0,정비불량,양호,요트,5.1,2.2,56,3.2,1024.9,75,13.9,15.2,1.6,0.9,0.7,8,184
,0,정비불량,양호,어선,7.93,3.2,187,4,1023.3,76,10.4,12.6,1.3,0.8,0.6,7.1,142
,0,정비불량,양호,어선,7.93,6,96,7.4,1022,70,14.4,15.1,2,1.2,0.8,7.1,207
,0,정비불량,양호,모터보트,0.5,4.4,121,5.4,1011.6,86,12.1,10,0.9,0.4,0.3,6.4,67
,0,정비불량,양호,유조선,2028,5.7,290,6.9,1004,96,16.5,17.2,2.8,1.5,1,7.1,245
,0,정비불량,풍랑주의보,어선,37,7.3,234,9.4,1012.4,81,15.3,13.7,3.6,2.1,1.5,7.1,335
,0,정비불량,양호,어선,19,10.2,248,12.7,1015.7,67,14.9,14.4,2.3,1.6,1.1,4.6,220
,0,정비불량,저시정,고무보트,0.5,7.4,304,9.2,1006.1,97,12.1,11.3,0.4,0.2,0.2,2.2,1
,0,정비불량,양호,어선,47,0.6,300,1.3,1005.7,98,16.3,15.6,1.4,0.8,0.6,4.9,143
,0,정비불량,양호,모터보트,1.99,1.6,42,2.4,1016.4,86,16.9,17.4,0.6,0.4,0.3,4.3,186
,0,관리소홀,양호,어선,2.99,10.9,192,14.1,1009.1,72,15.1,12.3,4.3,2.6,1.9,7.1,2
,0,정비불량,양호,어선,2,3.4,201,4.6,1017.8,98,9.1,10.8,0.5,0.3,0.2,3.2,284
,0,정비불량,양호,어선,1.98,9.4,228,11.7,1014.2,87,16.8,16.4,1.9,1.1,0.8,4,347
,0,정비불량,저시정,어선,4.99,5.6,250,6.6,1015.7,98,13.1,14.8,0.7,0.4,0.3,2.4,220
,0,정비불량,양호,어선,6.51,6.7,260,8.4,1011.6,55,17.8,14.8,1,0.6,0.4,4.6,324
,0,정비불량,양호,모터보트,1.62,0.7,45,1.4,1015.7,72,16.3,15.6,0.2,0.1,0,6.4,61
,0,정비불량,양호,어선,9.77,1.4,5,2,1017.3,82,14.1,13.8,0.3,0.1,0.1,5.8,331
,0,운항부주의,저시정,고무보트,0.5,2.6,212,3.5,1018.2,97,8,11.2,0.6,0.4,0.3,4.3,331
,0,정비불량,양호,어선,1.99,0,36,0.9,1018.4,75,15.1,15.4,0.7,0.5,0.4,6.4,273
,0,정비불량,양호,모터보트,1.37,1.9,344,2.5,1015.8,87,12,10.7,0.8,0.4,0.3,3.6,285
,0,정비불량,양호,어선,2.8,8.9,346,13.5,1011.9,64,16.3,15.2,1.1,0.7,0.5,3.6,38
,0,정비불량,양호,어선,3.28,2.1,223,2.6,1015.2,90,10.3,9.6,0.6,0.4,0.3,3,175
,0,정비불량,양호,어선,9.77,3.7,267,4.6,1010.3,87,16.9,15.6,1,0.7,0.5,7.1,39
,0,정비불량,양호,모터보트,2.75,8,263,9.3,1012.3,83,14.2,15.1,1.1,0.6,0.5,2.8,225
,0,정비불량,양호,어선,9.77,5.1,313,6.2,1014.4,68,15.6,15.7,0.7,0.3,0.2,8,110
,0,정비불량,양호,유조선,1592,3.7,81,6.4,1014,48,15.1,15.2,2.7,1.9,1.3,8,228
,0,정비불량,양호,어선,1.11,5.6,46,7.5,1013.7,40,13.5,14.9,2.8,1.8,1.3,8,304
,0,정비불량,저시정,낚시어선,9.77,6.1,61,7.4,1016.6,86,12.4,7.3,0.6,0.3,0.2,5.3,67
,0,정비불량,양호,어선,2.11,1.7,221,2.1,1019.3,89,17.5,18.1,0.8,0.4,0.3,4,51
,0,정비불량,양호,모터보트,0.6,1.3,172,2.2,1019.2,96,9.1,9.2,0.7,0.5,0.3,3.6,292
,0,정비불량,양호,어선,9.77,1.4,352,1.6,1020,87,10.8,8.1,0.7,0.3,0.2,3.6,271
,0,관리소홀,양호,모터보트,1.4,1.4,217,2.2,1019.4,66,15.3,12.4,0.6,0.2,0.1,3.8,300
,0,정비불량,양호,어선,7.93,0.8,76,1.2,1022.3,84,9.5,7.1,0.5,0.3,0.2,4.9,179
,0,정비불량,양호,요트,0.7,1.7,102,1.9,1023.4,89,10.3,7.4,0.4,0.2,0.2,4,142
,0,정비불량,양호,어선,7.93,3.3,185,4,1020.2,87,8.8,6.9,0.6,0.4,0.3,4,52
,0,정비불량,양호,어선,8.55,4.9,181,5.9,1019,83,9,7.6,0.9,0.5,0.4,3.6,246
,0,관리소홀,양호,어선,4.99,5.8,242,7.1,1015.4,70,14.7,14.4,1,0.6,0.4,2.9,10
,0,정비불량,양호,어선,4.98,6.3,250,7.2,1017.5,67,13.6,14.7,0.9,0.5,0.4,3.6,209
,0,정비불량,양호,고무보트,0,1.9,230,2.5,1018.3,82,13.9,14,0.9,0.5,0.4,8,94
,0,정비불량,양호,어선,0.68,5.8,294,7.2,1016,67,13.8,14.2,1,0.6,0.4,7.1,171
,0,정비불량,양호,어선,1.68,1,320,1.7,1018,91,13.5,13.9,0.7,0.5,0.4,9.1,327
,0,정비불량,양호,어선,9.77,5.1,53,6.5,1020.1,79,15.7,16.9,1.3,0.9,0.6,4.9,16
,0,정비불량,양호,어선,29,7,24,8.9,1020.2,68,12.5,15.4,1.6,0.9,0.6,5.8,207
,0,정비불량,양호,화물선,3965,7,4,8.9,1019.2,72,10.6,12.9,1.5,0.9,0.6,4.9,210
,0,관리소홀,양호,어선,4.76,10.1,349,12.9,1016.4,63,12.2,12,1.8,1.2,0.8,4.6,7
,0,정비불량,양호,어선,4.4,3.6,320,5.6,1019.1,76,8.4,11.6,0.2,0,0,9.1,81
,0,정비불량,양호,어선,9.77,9.5,353,12.2,1016.3,65,13.1,14.6,2.5,1.5,1,4.9,285
,0,정비불량,양호,모터보트,1.13,1.2,322,2.3,1011.7,56,12.7,14.3,1.5,1,0.7,5.3,136
,0,정비불량,양호,고무보트,0.05,2.9,117,3.8,1023.8,47,11.7,6.1,0.4,0.2,0.1,5.3,141
,0,정비불량,양호,어선,24,3.8,49,5.2,1025.2,59,9.3,6.2,0.5,0.3,0.2,2.5,305
,0,정비불량,양호,어선,7.93,7.2,95,8.5,1027.9,54,11,12.7,1.4,0.8,0.6,3.6,335
,0,정비불량,양호,어선,3.25,5.6,233,6.6,1017.8,55,15.6,14.2,0.9,0.6,0.4,5.8,229
,0,정비불량,양호,화물선,40086,3,353,3.5,1022.1,90,9.1,8.1,0.5,0.3,0.2,6.4,136
,0,정비불량,양호,어선,26,2.6,320,3.1,1017.7,61,15.4,14.3,0.8,0.4,0.3,5.8,91
,0,정비불량,양호,예부선,63,5.3,22,6.5,1018.4,57,15.7,13.7,0.7,0.4,0.3,6.4,264
,0,운항부주의,양호,어선,9.77,6.9,244,8.8,1013.3,53,16.6,13.7,0.5,0.3,0.2,6.4,193
,0,정비불량,양호,어선,4.98,2.6,315,3.5,1018.5,63,13.3,13.5,0.9,0.6,0.4,6.4,178
,0,정비불량,양호,어선,4.95,1.8,341,3.3,1017.9,67,13,13.1,0.9,0.6,0.4,6.4,194
,0,정비불량,양호,어선,1.58,1.2,17,1.9,1017.6,57,14.8,13.8,1.3,0.7,0.5,5.8,129
,0,정비불량,양호,어선,5.79,0.9,89,1.4,1013.9,93,17.5,17,1.7,1.1,0.8,6.4,11
,0,정비불량,양호,어선,3.11,6,229,7.4,1018.3,84,16.8,16.6,1.4,0.9,0.7,5.8,356
,0,정비불량,양호,어선,26,1.2,112,1.6,1018.3,95,12,12.3,1.6,0.9,0.7,5.8,342
,0,정비불량,양호,모터보트,1.2,3.1,267,5,1017.6,62,14.1,14.9,3.5,2.1,1.5,8,348
,0,정비불량,양호,기타,0,6.2,162,7.2,1020.2,71,5.9,5.9,1.7,1.2,0.8,5.8,6
,0,정비불량,양호,모터보트,0.63,2.9,36,5,1007.8,83,10.2,12.7,2.1,1.6,1.1,6.4,151
,0,정비불량,풍랑주의보,화물선,698,9.2,55,12.7,1018.1,82,13.3,13.2,3.1,1.8,1.3,6.4,223
,0,정비불량,양호,어선,3.12,6.4,124,8.5,1023.6,56,7.2,11.3,1.5,0.9,0.6,6.4,342
,0,정비불량,양호,어선,7.93,10.5,80,13.1,1017.2,91,13.9,13.8,2.3,1.4,1,5.3,196
